league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,season_start,stat_type
ENG-Premier League,2019/20,Chelsea,Kurt Zouma,FRA,DF,24,1994,28,25,2344,26.0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Chelsea,Marcos Alonso,ESP,"DF,MF",28,1990,18,15,1430,15.9,4,2,6,4,0,0,4,0,0.25,0.13,0.38,0.25,0.38,2019,standard
ENG-Premier League,2019/20,Chelsea,Mason Mount,ENG,"MF,FW",20,1999,37,32,2867,31.9,7,5,12,7,0,0,3,0,0.22,0.16,0.38,0.22,0.38,2019,standard
ENG-Premier League,2019/20,Chelsea,Mateo Kovačić,CRO,MF,25,1994,31,23,2073,23.0,1,3,4,1,0,0,8,0,0.04,0.13,0.17,0.04,0.17,2019,standard
ENG-Premier League,2019/20,Chelsea,Michy Batshuayi,BEL,FW,25,1993,16,1,239,2.7,1,1,2,1,0,0,0,0,0.38,0.38,0.75,0.38,0.75,2019,standard
ENG-Premier League,2019/20,Chelsea,N'Golo Kanté,FRA,MF,28,1991,22,20,1732,19.2,3,0,3,3,0,0,4,0,0.16,0.0,0.16,0.16,0.16,2019,standard
ENG-Premier League,2019/20,Chelsea,Olivier Giroud,FRA,FW,32,1986,18,12,993,11.0,8,0,8,8,0,0,1,0,0.73,0.0,0.73,0.73,0.73,2019,standard
ENG-Premier League,2019/20,Chelsea,Pedro,ESP,"MF,FW",32,1987,11,8,661,7.3,1,1,2,1,0,0,1,0,0.14,0.14,0.27,0.14,0.27,2019,standard
ENG-Premier League,2019/20,Chelsea,Reece James,ENG,"DF,MF",19,1999,24,16,1515,16.8,0,2,2,0,0,0,1,0,0.0,0.12,0.12,0.0,0.12,2019,standard
ENG-Premier League,2019/20,Chelsea,Ross Barkley,ENG,MF,25,1993,21,13,1103,12.3,1,4,5,1,0,0,0,0,0.08,0.33,0.41,0.08,0.41,2019,standard
ENG-Premier League,2019/20,Chelsea,Ruben Loftus-Cheek,ENG,"MF,FW",23,1996,7,2,208,2.3,0,1,1,0,0,0,0,0,0.0,0.43,0.43,0.0,0.43,2019,standard
ENG-Premier League,2019/20,Chelsea,Tammy Abraham,ENG,FW,21,1997,34,25,2215,24.6,15,3,18,15,0,0,2,0,0.61,0.12,0.73,0.61,0.73,2019,standard
ENG-Premier League,2019/20,Chelsea,Tariq Lamptey,GHA,"DF,MF",18,2000,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Chelsea,Willian,BRA,"FW,MF",30,1988,36,29,2600,28.9,9,7,16,5,4,4,4,0,0.31,0.24,0.55,0.17,0.42,2019,standard
ENG-Premier League,2019/20,Chelsea,Willy Caballero,ARG,GK,37,1981,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Andros Townsend,ENG,MF,28,1991,24,14,1294,14.4,1,1,2,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Brandon Pierrick,ENG,MF,17,2001,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Cenk Tosun,TUR,FW,28,1991,5,2,177,2.0,1,0,1,1,0,0,0,0,0.51,0.0,0.51,0.51,0.51,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Cheikhou Kouyaté,SEN,MF,29,1989,35,29,2528,28.1,1,1,2,1,0,0,4,0,0.04,0.04,0.07,0.04,0.07,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Christian Benteke,BEL,FW,28,1990,24,13,1261,14.0,2,1,3,2,0,0,4,1,0.14,0.07,0.21,0.14,0.21,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Connor Wickham,ENG,"FW,MF",26,1993,6,0,96,1.1,1,1,2,1,0,0,0,0,0.94,0.94,1.87,0.94,1.87,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Gary Cahill,ENG,DF,33,1985,25,25,2167,24.1,0,1,1,0,0,0,1,0,0.0,0.04,0.04,0.0,0.04,2019,standard
ENG-Premier League,2019/20,Crystal Palace,James McArthur,SCO,MF,31,1987,37,37,3090,34.3,0,3,3,0,0,0,6,0,0.0,0.09,0.09,0.0,0.09,2019,standard
ENG-Premier League,2019/20,Crystal Palace,James McCarthy,IRL,MF,28,1990,33,16,1680,18.7,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Crystal Palace,James Tomkins,ENG,DF,30,1989,18,18,1582,17.6,1,1,2,1,0,0,5,0,0.06,0.06,0.11,0.06,0.11,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Jaïro Riedewald,NED,"DF,MF",22,1996,17,7,769,8.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Jeffrey Schlupp,GHA,MF,26,1992,17,11,1036,11.5,3,1,4,3,0,0,2,0,0.26,0.09,0.35,0.26,0.35,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Joel Ward,ENG,DF,29,1989,29,27,2382,26.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Jordan Ayew,GHA,"FW,MF",27,1991,37,37,3148,35.0,9,2,11,9,0,0,6,0,0.26,0.06,0.31,0.26,0.31,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Luka Milivojević,SRB,MF,28,1991,31,28,2513,27.9,3,1,4,1,2,2,12,0,0.11,0.04,0.14,0.04,0.07,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Mamadou Sakho,FRA,DF,29,1990,14,11,931,10.3,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Martin Kelly,ENG,DF,29,1990,19,17,1549,17.2,0,1,1,0,0,0,0,0,0.0,0.06,0.06,0.0,0.06,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Max Meyer,GER,"MF,FW",23,1995,17,6,655,7.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Patrick van Aanholt,NED,DF,28,1990,29,29,2507,27.9,3,2,5,2,1,1,0,0,0.11,0.07,0.18,0.07,0.14,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Scott Dann,ENG,DF,32,1987,16,14,1266,14.1,0,1,1,0,0,0,0,0,0.0,0.07,0.07,0.0,0.07,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Tyrick Mitchell,ENG,DF,19,1999,4,2,195,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Vicente Guaita,ESP,GK,32,1987,35,35,3150,35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Víctor Camarasa,ESP,MF,25,1994,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Wayne Hennessey,WAL,GK,32,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Crystal Palace,Wilfried Zaha,CIV,"MF,FW",26,1992,38,37,3280,36.4,4,3,7,4,0,0,5,0,0.11,0.08,0.19,0.11,0.19,2019,standard
ENG-Premier League,2019/20,Everton,Alex Iwobi,NGA,MF,23,1996,25,19,1596,17.7,1,0,1,1,0,0,0,0,0.06,0.0,0.06,0.06,0.06,2019,standard
ENG-Premier League,2019/20,Everton,André Gomes,POR,MF,26,1993,19,17,1458,16.2,0,1,1,0,0,0,6,0,0.0,0.06,0.06,0.0,0.06,2019,standard
ENG-Premier League,2019/20,Everton,Anthony Gordon,ENG,MF,18,2001,11,4,440,4.9,0,1,1,0,0,0,0,0,0.0,0.2,0.2,0.0,0.2,2019,standard
ENG-Premier League,2019/20,Everton,Bernard,BRA,MF,26,1992,27,15,1280,14.2,3,2,5,3,0,0,2,0,0.21,0.14,0.35,0.21,0.35,2019,standard
ENG-Premier League,2019/20,Everton,Cenk Tosun,TUR,FW,28,1991,5,2,291,3.2,1,0,1,1,0,0,0,0,0.31,0.0,0.31,0.31,0.31,2019,standard
ENG-Premier League,2019/20,Everton,Djibril Sidibé,FRA,"DF,MF",27,1992,25,18,1824,20.3,0,4,4,0,0,0,3,0,0.0,0.2,0.2,0.0,0.2,2019,standard
ENG-Premier League,2019/20,Everton,Dominic Calvert-Lewin,ENG,FW,22,1997,36,30,2626,29.2,13,1,14,13,0,0,9,0,0.45,0.03,0.48,0.45,0.48,2019,standard
ENG-Premier League,2019/20,Everton,Fabian Delph,ENG,MF,29,1989,16,13,1190,13.2,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Everton,Gylfi Sigurðsson,ISL,MF,29,1989,35,28,2560,28.4,2,3,5,1,1,1,3,0,0.07,0.11,0.18,0.04,0.14,2019,standard
ENG-Premier League,2019/20,Everton,Jarrad Branthwaite,ENG,DF,17,2002,4,2,300,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Everton,Jean-Philippe Gbamin,CIV,MF,23,1995,2,1,136,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Everton,Jordan Pickford,ENG,GK,25,1994,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Everton,Leighton Baines,ENG,"DF,MF",34,1984,8,4,404,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Everton,Lucas Digne,FRA,DF,26,1993,35,35,3030,33.7,0,7,7,0,0,0,6,0,0.0,0.21,0.21,0.0,0.21,2019,standard
ENG-Premier League,2019/20,Everton,Mason Holgate,JAM,DF,22,1996,27,24,2054,22.8,0,3,3,0,0,0,5,0,0.0,0.13,0.13,0.0,0.13,2019,standard
ENG-Premier League,2019/20,Everton,Michael Keane,ENG,DF,26,1993,31,28,2559,28.4,2,0,2,2,0,0,3,0,0.07,0.0,0.07,0.07,0.07,2019,standard
ENG-Premier League,2019/20,Everton,Moise Kean,ITA,FW,19,2000,29,6,852,9.5,2,2,4,2,0,0,1,0,0.21,0.21,0.42,0.21,0.42,2019,standard
ENG-Premier League,2019/20,Everton,Morgan Schneiderlin,FRA,MF,29,1989,15,12,1001,11.1,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Everton,Oumar Niasse,SEN,"FW,MF",29,1990,3,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Everton,Richarlison,BRA,"FW,MF",22,1997,36,36,3070,34.1,13,3,16,13,0,0,8,0,0.38,0.09,0.47,0.38,0.47,2019,standard
ENG-Premier League,2019/20,Everton,Séamus Coleman,IRL,DF,30,1988,27,21,1839,20.4,0,1,1,0,0,0,5,1,0.0,0.05,0.05,0.0,0.05,2019,standard
ENG-Premier League,2019/20,Everton,Theo Walcott,ENG,MF,30,1989,25,17,1287,14.3,2,3,5,2,0,0,1,0,0.14,0.21,0.35,0.14,0.35,2019,standard
ENG-Premier League,2019/20,Everton,Tom Davies,ENG,MF,21,1998,30,23,2027,22.5,1,0,1,1,0,0,8,0,0.04,0.0,0.04,0.04,0.04,2019,standard
ENG-Premier League,2019/20,Everton,Yerry Mina,COL,DF,24,1994,29,25,2284,25.4,2,1,3,2,0,0,3,0,0.08,0.04,0.12,0.08,0.12,2019,standard
ENG-Premier League,2019/20,Leicester City,Ayoze Pérez,ESP,"MF,FW",26,1993,33,26,2004,22.3,8,4,12,7,1,1,0,0,0.36,0.18,0.54,0.31,0.49,2019,standard
ENG-Premier League,2019/20,Leicester City,Ben Chilwell,ENG,DF,22,1996,27,27,2373,26.4,3,3,6,3,0,0,3,0,0.11,0.11,0.23,0.11,0.23,2019,standard
ENG-Premier League,2019/20,Leicester City,Christian Fuchs,AUT,"DF,MF",33,1986,11,8,772,8.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Leicester City,Demarai Gray,JAM,MF,23,1996,21,3,622,6.9,2,3,5,2,0,1,1,0,0.29,0.43,0.72,0.29,0.72,2019,standard
ENG-Premier League,2019/20,Leicester City,Dennis Praet,BEL,MF,25,1994,27,12,1134,12.6,1,2,3,1,0,0,2,0,0.08,0.16,0.24,0.08,0.24,2019,standard
ENG-Premier League,2019/20,Leicester City,George Hirst,SCO,FW,20,1999,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Leicester City,Hamza Choudhury,BAN,MF,21,1997,20,10,893,9.9,1,1,2,1,0,0,4,1,0.1,0.1,0.2,0.1,0.2,2019,standard
ENG-Premier League,2019/20,Leicester City,Harvey Barnes,ENG,MF,21,1997,36,24,2083,23.1,6,8,14,6,0,0,0,0,0.26,0.35,0.6,0.26,0.6,2019,standard
ENG-Premier League,2019/20,Leicester City,James Justin,ENG,"DF,MF",21,1998,13,11,1012,11.2,0,1,1,0,0,0,1,0,0.0,0.09,0.09,0.0,0.09,2019,standard
ENG-Premier League,2019/20,Leicester City,James Maddison,ENG,"MF,FW",22,1996,31,29,2624,29.2,6,3,9,6,0,0,4,0,0.21,0.1,0.31,0.21,0.31,2019,standard
ENG-Premier League,2019/20,Leicester City,Jamie Vardy,ENG,FW,32,1987,35,34,3033,33.7,23,5,28,19,4,5,2,0,0.68,0.15,0.83,0.56,0.71,2019,standard
ENG-Premier League,2019/20,Leicester City,Jonny Evans,NIR,DF,31,1988,38,38,3383,37.6,1,1,2,1,0,0,8,1,0.03,0.03,0.05,0.03,0.05,2019,standard
ENG-Premier League,2019/20,Leicester City,Kasper Schmeichel,DEN,GK,32,1986,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Leicester City,Kelechi Iheanacho,NGA,FW,22,1996,20,12,960,10.7,5,3,8,5,0,0,1,0,0.47,0.28,0.75,0.47,0.75,2019,standard
ENG-Premier League,2019/20,Leicester City,Luke Thomas,ENG,MF,18,2001,3,3,267,3.0,0,1,1,0,0,0,0,0,0.0,0.34,0.34,0.0,0.34,2019,standard
ENG-Premier League,2019/20,Leicester City,Marc Albrighton,ENG,MF,29,1989,20,9,867,9.6,0,3,3,0,0,0,2,0,0.0,0.31,0.31,0.0,0.31,2019,standard
ENG-Premier League,2019/20,Leicester City,Matty James,ENG,MF,28,1991,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Leicester City,Nampalys Mendy,SEN,MF,27,1992,7,4,291,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Leicester City,Ricardo Pereira,POR,DF,25,1993,28,28,2520,28.0,3,2,5,3,0,0,1,0,0.11,0.07,0.18,0.11,0.18,2019,standard
ENG-Premier League,2019/20,Leicester City,Ryan Bennett,ENG,DF,29,1990,5,3,331,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Leicester City,Wes Morgan,JAM,DF,35,1984,11,4,436,4.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Leicester City,Wilfred Ndidi,NGA,MF,22,1996,32,29,2674,29.7,2,1,3,2,0,0,6,0,0.07,0.03,0.1,0.07,0.1,2019,standard
ENG-Premier League,2019/20,Leicester City,Youri Tielemans,BEL,MF,22,1997,37,32,2828,31.4,3,6,9,3,0,0,2,0,0.1,0.19,0.29,0.1,0.29,2019,standard
ENG-Premier League,2019/20,Leicester City,Çağlar Söyüncü,TUR,DF,23,1996,34,34,3036,33.7,1,1,2,1,0,0,4,1,0.03,0.03,0.06,0.03,0.06,2019,standard
ENG-Premier League,2019/20,Liverpool,Adam Lallana,ENG,MF,31,1988,15,3,382,4.2,1,1,2,1,0,0,1,0,0.24,0.24,0.47,0.24,0.47,2019,standard
ENG-Premier League,2019/20,Liverpool,Adrián,ESP,GK,32,1987,11,9,875,9.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Liverpool,Alex Oxlade-Chamberlain,ENG,"MF,FW",25,1993,30,17,1485,16.5,4,1,5,4,0,0,1,0,0.24,0.06,0.3,0.24,0.3,2019,standard
ENG-Premier League,2019/20,Liverpool,Alisson,BRA,GK,26,1992,29,29,2543,28.3,0,1,1,0,0,0,0,1,0.0,0.04,0.04,0.0,0.04,2019,standard
ENG-Premier League,2019/20,Liverpool,Andy Robertson,SCO,DF,25,1994,36,34,3111,34.6,2,12,14,2,0,0,2,0,0.06,0.35,0.41,0.06,0.41,2019,standard
ENG-Premier League,2019/20,Liverpool,Curtis Jones,ENG,MF,18,2001,6,1,126,1.4,1,0,1,1,0,0,0,0,0.71,0.0,0.71,0.71,0.71,2019,standard
ENG-Premier League,2019/20,Liverpool,Dejan Lovren,CRO,DF,30,1989,10,9,777,8.6,0,1,1,0,0,0,1,0,0.0,0.12,0.12,0.0,0.12,2019,standard
ENG-Premier League,2019/20,Liverpool,Divock Origi,BEL,FW,24,1995,28,7,717,8.0,4,1,5,4,0,0,1,0,0.5,0.13,0.63,0.5,0.63,2019,standard
ENG-Premier League,2019/20,Liverpool,Fabinho,BRA,MF,25,1993,28,22,2079,23.1,2,3,5,2,0,0,6,0,0.09,0.13,0.22,0.09,0.22,2019,standard
ENG-Premier League,2019/20,Liverpool,Georginio Wijnaldum,NED,MF,28,1990,37,35,2935,32.6,4,0,4,4,0,0,0,0,0.12,0.0,0.12,0.12,0.12,2019,standard
ENG-Premier League,2019/20,Liverpool,Harvey Elliott,ENG,"FW,MF",16,2003,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Liverpool,James Milner,ENG,"MF,DF",33,1986,22,9,937,10.4,2,2,4,0,2,2,4,0,0.19,0.19,0.38,0.0,0.19,2019,standard
ENG-Premier League,2019/20,Liverpool,Joe Gomez,ENG,DF,22,1997,28,22,2004,22.3,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Liverpool,Jordan Henderson,ENG,MF,29,1990,30,26,2238,24.9,4,5,9,4,0,0,2,0,0.16,0.2,0.36,0.16,0.36,2019,standard
ENG-Premier League,2019/20,Liverpool,Joël Matip,CMR,DF,27,1991,9,8,703,7.8,1,0,1,1,0,0,0,0,0.13,0.0,0.13,0.13,0.13,2019,standard
ENG-Premier League,2019/20,Liverpool,Mohamed Salah,EGY,FW,27,1992,34,33,2876,32.0,19,10,29,16,3,3,1,0,0.59,0.31,0.91,0.5,0.81,2019,standard
ENG-Premier League,2019/20,Liverpool,Naby Keïta,GUI,MF,24,1995,18,9,815,9.1,2,3,5,2,0,0,1,0,0.22,0.33,0.55,0.22,0.55,2019,standard
ENG-Premier League,2019/20,Liverpool,Neco Williams,WAL,DF,18,2001,6,3,230,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Liverpool,Roberto Firmino,BRA,FW,27,1991,38,34,2988,33.2,9,8,17,9,0,0,0,0,0.27,0.24,0.51,0.27,0.51,2019,standard
ENG-Premier League,2019/20,Liverpool,Sadio Mané,SEN,FW,27,1992,35,31,2747,30.5,18,7,25,18,0,0,3,0,0.59,0.23,0.82,0.59,0.82,2019,standard
ENG-Premier League,2019/20,Liverpool,Takumi Minamino,JPN,FW,24,1995,10,2,249,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Liverpool,Trent Alexander-Arnold,ENG,DF,20,1998,38,35,3175,35.3,4,13,17,4,0,0,5,0,0.11,0.37,0.48,0.11,0.48,2019,standard
ENG-Premier League,2019/20,Liverpool,Virgil van Dijk,NED,DF,28,1991,38,38,3420,38.0,5,1,6,5,0,0,1,0,0.13,0.03,0.16,0.13,0.16,2019,standard
ENG-Premier League,2019/20,Liverpool,Xherdan Shaqiri,SUI,MF,27,1991,7,2,185,2.1,1,0,1,1,0,0,0,0,0.49,0.0,0.49,0.49,0.49,2019,standard
ENG-Premier League,2019/20,Manchester City,Angeliño,ESP,DF,22,1997,6,4,423,4.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester City,Aymeric Laporte,ESP,DF,25,1994,15,14,1097,12.2,1,0,1,1,0,0,1,0,0.08,0.0,0.08,0.08,0.08,2019,standard
ENG-Premier League,2019/20,Manchester City,Benjamin Mendy,FRA,DF,25,1994,19,18,1492,16.6,0,2,2,0,0,0,3,0,0.0,0.12,0.12,0.0,0.12,2019,standard
ENG-Premier League,2019/20,Manchester City,Bernardo Silva,POR,"FW,MF",24,1994,34,23,2030,22.6,6,7,13,6,0,0,5,0,0.27,0.31,0.58,0.27,0.58,2019,standard
ENG-Premier League,2019/20,Manchester City,Claudio Bravo,CHI,GK,36,1983,4,3,347,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester City,David Silva,ESP,MF,33,1986,27,22,1826,20.3,6,10,16,6,0,0,0,0,0.3,0.49,0.79,0.3,0.79,2019,standard
ENG-Premier League,2019/20,Manchester City,Ederson Moraes,BRA,GK,25,1993,35,35,3071,34.1,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester City,Eric García,ESP,DF,18,2001,13,8,793,8.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester City,Fernandinho,BRA,DF,34,1985,30,26,2397,26.6,0,1,1,0,0,0,9,2,0.0,0.04,0.04,0.0,0.04,2019,standard
ENG-Premier League,2019/20,Manchester City,Gabriel Jesus,BRA,FW,22,1997,34,21,2030,22.6,14,7,21,14,0,1,3,0,0.62,0.31,0.93,0.62,0.93,2019,standard
ENG-Premier League,2019/20,Manchester City,John Stones,ENG,DF,25,1994,16,12,1122,12.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester City,João Cancelo,POR,DF,25,1994,17,13,1208,13.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester City,Kevin De Bruyne,BEL,MF,28,1991,35,32,2791,31.0,13,20,33,11,2,2,3,0,0.42,0.64,1.06,0.35,1.0,2019,standard
ENG-Premier League,2019/20,Manchester City,Kyle Walker,ENG,DF,29,1990,29,28,2392,26.6,1,4,5,1,0,0,5,0,0.04,0.15,0.19,0.04,0.19,2019,standard
ENG-Premier League,2019/20,Manchester City,Leroy Sané,GER,"FW,MF",23,1996,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester City,Nicolás Otamendi,ARG,DF,31,1988,24,18,1715,19.1,2,0,2,2,0,0,3,0,0.1,0.0,0.1,0.1,0.1,2019,standard
ENG-Premier League,2019/20,Manchester City,Oleksandr Zinchenko,UKR,DF,22,1996,19,13,1276,14.2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester City,Phil Foden,ENG,"FW,MF",19,2000,23,9,901,10.0,5,2,7,5,0,0,0,0,0.5,0.2,0.7,0.5,0.7,2019,standard
ENG-Premier League,2019/20,Manchester City,Raheem Sterling,ENG,"FW,MF",24,1994,33,30,2651,29.5,20,1,21,20,0,2,5,0,0.68,0.03,0.71,0.68,0.71,2019,standard
ENG-Premier League,2019/20,Manchester City,Riyad Mahrez,ALG,"FW,MF",28,1991,33,21,1944,21.6,11,9,20,10,1,1,0,0,0.51,0.42,0.93,0.46,0.88,2019,standard
ENG-Premier League,2019/20,Manchester City,Rodri,ESP,MF,23,1996,35,29,2486,27.6,3,2,5,3,0,0,8,0,0.11,0.07,0.18,0.11,0.18,2019,standard
ENG-Premier League,2019/20,Manchester City,Sergio Agüero,ARG,FW,31,1988,24,18,1452,16.1,16,3,19,14,2,3,1,0,0.99,0.19,1.18,0.87,1.05,2019,standard
ENG-Premier League,2019/20,Manchester City,Tommy Doyle,ENG,MF,17,2001,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester City,İlkay Gündoğan,GER,MF,28,1990,31,21,2020,22.4,2,1,3,1,1,2,7,0,0.09,0.04,0.13,0.04,0.09,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Aaron Wan-Bissaka,COD,"DF,MF",21,1997,35,34,3070,34.1,0,4,4,0,0,0,8,0,0.0,0.12,0.12,0.0,0.12,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Andreas Pereira,BRA,MF,23,1996,25,18,1484,16.5,1,3,4,1,0,0,3,0,0.06,0.18,0.24,0.06,0.24,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Angel Gomes,ENG,"FW,MF",18,2000,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Anthony Martial,FRA,FW,23,1995,32,31,2624,29.2,17,6,23,17,0,1,1,0,0.58,0.21,0.79,0.58,0.79,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Ashley Young,ENG,"DF,MF",34,1985,12,10,955,10.6,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Axel Tuanzebe,COD,DF,21,1997,5,2,189,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Brandon Williams,ENG,"DF,MF",18,2000,17,11,1006,11.2,1,0,1,1,0,0,6,0,0.09,0.0,0.09,0.09,0.09,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Bruno Fernandes,POR,MF,24,1994,14,14,1186,13.2,8,7,15,4,4,4,2,0,0.61,0.53,1.14,0.3,0.83,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Daniel James,WAL,"MF,FW",21,1997,33,26,2287,25.4,3,6,9,3,0,0,4,0,0.12,0.24,0.35,0.12,0.35,2019,standard
ENG-Premier League,2019/20,Manchester Utd,David de Gea,ESP,GK,28,1990,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2019,standard
